gname,gid,year,ystart,y_start,end,y_end,last_year,duration,base,income_level,num_base,EAP,ECA,LAC,MENA,NA,SAS,SSA,ethnic,language,religion,elevation,tropics,landlock,polity,regime_status,left,nat,rel,right,size,peak_size,lnpeaksize,ercsr,empire,rcsr,pch,sq,tch,mul_bases,pop,poppermillion,gdp,gdp_ppp,gdppercapita,gdppercapita_ppp,import,export,gov,tradeopenness2010usd,logelvation,terr_POP,GovernmentspendingGDP2010us,shr_trans,num_domestic,num_trans,total_atks,total_casualties,endstr,terrctrl,lead_hierarch,drugtk,diversity,num_kidnap,kidnap,state_sponsor_ever,state_sponsor,num_sponsor,social_service,public_service,num_allies,num_rivals,num_enemies,fate_leader,total_deaths,total_injuries,terr_deaths,terr_injuries,nonterr_deaths,nonterr_injuries,terr_casualties,nonterr_casualties,competitor,suicide
International Solidarity,282,2015,,1990,0,,,26,Italy,H,1,0,1,0,0,0,0,0,0.1145,0.1147,0.3027,538.7296,0,0,10,F,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,0,60730582,60.730582,2.06294E+12,2.08318E+12,33968.70396,34302.0374,5.7408E+11,6.22278E+11,4.1354E+11,0.579929222,6.289213775,0,0.200461566,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,,0,0,0,0,0,0,0,0,2,0
International Solidarity,282,2016,,1990,0,,2016,27,Italy,H,1,0,1,0,0,0,0,0,0.1145,0.1147,0.3027,538.7296,0,0,10,F,1,0,0,0,,10,2.302585093,1,0,1,0,0,0,0,60627498,60.627498,2.08064E+12,2.10106E+12,34318.49682,34655.26276,5.94414E+11,6.37265E+11,4.1591E+11,0.59197016,6.289213775,0,0.199894945,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,,0,0,0,0,0,0,0,0,2,0
Iparretarrak (IK),283,1973,1973,1973,0,,,1,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,53441264,53.441264,1.22203E+12,,22866.72094,,1.46424E+11,1.34191E+11,2.5729E+11,0.229630966,5.927245975,0,0.210543462,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,4,
Iparretarrak (IK),283,1974,,1973,0,,,2,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,53882416,53.882416,1.27447E+12,,23652.76134,,1.5448E+11,1.49686E+11,2.69835E+11,0.238661131,5.927245975,0,0.211723275,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,7,
Iparretarrak (IK),283,1975,,1973,0,,,3,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,54252574,54.252574,1.26198E+12,,23261.12808,,1.40732E+11,1.44901E+11,2.84898E+11,0.226337709,5.927245975,0,0.225755613,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,9,
Iparretarrak (IK),283,1976,,1973,0,,,4,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,54541493,54.541493,1.31642E+12,,24136.13478,,1.66962E+11,1.57258E+11,2.96486E+11,0.246289231,5.927245975,0,0.225221153,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,8,
Iparretarrak (IK),283,1977,,1973,0,,,5,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,54764462,54.764462,1.36186E+12,,24867.50195,,1.69918E+11,1.69673E+11,3.05737E+11,0.249359339,5.927245975,0,0.22450036,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,10,
Iparretarrak (IK),283,1978,,1973,0,,,6,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,54947975,54.947975,1.41604E+12,,25770.57565,,1.77464E+11,1.80772E+11,3.25418E+11,0.252983963,5.927245975,0,0.229808063,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,8,
Iparretarrak (IK),283,1979,,1973,0,,,7,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,55130594,55.130594,1.46644E+12,,26599.37664,,1.93116E+11,1.92991E+11,3.36372E+11,0.263295813,5.927245975,0,0.229379785,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,11,
Iparretarrak (IK),283,1980,,1973,0,,,8,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,55340782,55.340782,1.48973E+12,,26919.19431,,2.03053E+11,1.98386E+11,3.46889E+11,0.269471254,5.927245975,0.018069857,0.232853606,0,1,0,1,2,0,,,,0,0,0,,,,9,1,,,,0,2,0,2,0,0,0,2,0,10,
Iparretarrak (IK),283,1981,,1973,0,,,9,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,55585824,55.585824,1.50578E+12,,27089.36618,,2.00131E+11,2.07914E+11,3.56895E+11,0.270984612,5.927245975,0,0.237015871,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,12,
Iparretarrak (IK),283,1982,,1973,0,,,10,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,55858727,55.858727,1.54356E+12,,27633.2438,,2.07271E+11,2.05622E+11,3.72526E+11,0.267494152,5.927245975,0,0.241342222,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,11,
Iparretarrak (IK),283,1983,,1973,0,,,11,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,56156284,56.156284,1.56295E+12,,27832.13868,,2.01644E+11,2.15354E+11,3.82166E+11,0.266801685,5.927245975,0,0.244515655,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,10,
Iparretarrak (IK),283,1984,,1973,0,,,12,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,56470769,56.470769,1.58678E+12,,28099.07142,,2.08506E+11,2.29978E+11,3.90346E+11,0.276336334,5.927245975,0.035416553,0.245999695,0,2,0,2,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,8,
Iparretarrak (IK),283,1985,,1973,0,,,13,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,8,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,56795686,56.795686,1.61253E+12,,28391.82943,,2.18402E+11,2.34746E+11,4.01571E+11,0.281016735,5.927245975,0.017606971,0.249030896,0,1,0,1,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,8,
Iparretarrak (IK),283,1986,,1973,0,,,14,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,57132691,57.132691,1.65045E+12,,28887.97934,,2.32992E+11,2.3251E+11,4.11951E+11,0.282046252,5.927245975,0.017503114,0.249599376,0,0,0,1,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,9,
Iparretarrak (IK),283,1987,,1973,0,,,15,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,57482591,57.482591,1.69299E+12,,29452.1407,,2.50942E+11,2.39102E+11,4.23191E+11,0.28945537,5.927245975,0,0.249967286,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,7,
Iparretarrak (IK),283,1988,,1973,0,,,16,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,57836486,57.836486,1.77313E+12,,30657.64594,,2.72305E+11,2.5938E+11,4.37807E+11,0.299856626,5.927245975,0.051870371,0.246912054,0,3,0,3,2,0,,,,0.444444444,0,0,,,,9,1,,,,1,0,2,0,0,0,2,0,2,5,
Iparretarrak (IK),283,1989,,1973,0,,,17,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,58182702,58.182702,1.85032E+12,,31801.87438,,2.94381E+11,2.84895E+11,4.4372E+11,0.313067842,5.927245975,0.034374478,0.239807084,0,2,0,2,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,4,
Iparretarrak (IK),283,1990,,1973,0,,,18,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,58512808,58.512808,1.90424E+12,1.727E+12,32543.94242,29514.85381,3.09213E+11,2.96722E+11,4.57935E+11,0.318203483,5.927245975,0.034180551,0.240482204,0,2,0,2,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,5,0
Iparretarrak (IK),283,1991,,1973,0,,,19,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,58559311,58.559311,1.92402E+12,1.74494E+12,32855.99599,29797.86241,3.18363E+11,3.15263E+11,4.73904E+11,0.329322966,5.927245975,0.443994295,0.2463088,0,26,0,26,1,0,,,,0,0,0,,,,9,1,,,,0,0,1,0,0,0,1,0,1,5,0
Iparretarrak (IK),283,1992,,1973,0,,,20,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,58851217,58.851217,1.9548E+12,1.77286E+12,33216.009,30124.36653,3.2395E+11,3.33816E+11,4.89318E+11,0.336487256,5.927245975,0.067968008,0.250315794,0,4,0,4,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,4,0
Iparretarrak (IK),283,1993,,1973,0,,,21,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,59106768,59.106768,1.94283E+12,1.76199E+12,32869.77897,29810.36251,3.13175E+11,3.35108E+11,5.06504E+11,0.333680396,5.927245975,0,0.260704561,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,4,0
Iparretarrak (IK),283,1994,,1973,0,,,22,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,59327192,59.327192,1.98839E+12,1.80332E+12,33515.71351,30396.17548,3.41026E+11,3.62204E+11,5.08149E+11,0.353667403,5.927245975,0.050567032,0.255557702,0,3,0,3,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,4,0
Iparretarrak (IK),283,1995,,1973,0,,,23,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,59541899,59.541899,2.02985E+12,1.84092E+12,34091.16745,30918.06796,3.66694E+11,3.93752E+11,5.08003E+11,0.374631335,5.927245975,0,0.2502658,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,4,0
Iparretarrak (IK),283,1996,,1973,0,,,24,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,59753100,59.7531,2.05803E+12,1.86647E+12,34442.18439,31236.41334,3.7551E+11,4.0998E+11,5.19909E+11,0.381671151,5.927245975,0.083677667,0.252624718,0,5,0,5,1,0,,,,0,0,0,,,,9,1,,,,0,0,1,0,0,0,1,0,1,4,0
Iparretarrak (IK),283,1997,,1973,0,,,25,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,59964851,59.964851,2.10613E+12,1.9101E+12,35122.74628,31853.63066,4.05376E+11,4.62846E+11,5.25181E+11,0.412235345,5.927245975,0.016676436,0.24935804,0,1,0,1,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,4,0
Iparretarrak (IK),283,1998,,1973,0,,,26,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,60186288,60.186288,2.18103E+12,1.97803E+12,36237.963,32865.04648,4.53605E+11,5.02525E+11,5.21593E+11,0.438384819,5.927245975,0,0.239149861,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,4,0
Iparretarrak (IK),283,1999,,1973,0,,,27,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,60496718,60.496718,2.25534E+12,2.04542E+12,37280.34107,33810.40325,4.85143E+11,5.27603E+11,5.29663E+11,0.449044156,5.927245975,0,0.234848582,0,0,0,0,0,0,,,,0,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,7,0
Iparretarrak (IK),283,2000,,1973,1,2000,2000,28,France,H,1,0,1,0,0,0,0,0,0.1032,0.1221,0.4029,375.12,0,0,9,F,0,1,0,0,,10,2.302585093,0,0,0,0,0,1,0,60912500,60.9125,2.34274E+12,2.12468E+12,38460.6821,34880.88182,5.59652E+11,5.94679E+11,5.39351E+11,0.492727531,5.927245975,0.032833983,0.230222611,0,2,0,2,0,1,,,,0.5,0,0,,,,9,1,,,,0,0,0,0,0,0,0,0,0,7,0
Iraq's Jihadist Leagues,284,2008,2008,2008,0,,,1,Iraq,LM,1,0,0,0,1,0,0,0,0.3689,0.3694,0.4844,312.0478,0,0,,NF,0,0,1,0,,,,1,0,1,0,0,0,0,29111417,29.111417,1.25926E+11,3.55667E+11,4325.667983,12217.44846,,,,,5.743156381,0.034350784,,,,,1,3,0,,,,0,0,0,,,,9,,,,,,0,3,0,0,0,3,0,3,18,0
Iraq's Jihadist Leagues,284,2009,,2008,1,2009,2009,2,Iraq,LM,1,0,0,0,1,0,0,0,0.3689,0.3694,0.4844,312.0478,0,0,,NF,0,0,1,0,,,,1,0,1,0,0,0,0,29894652,29.894652,1.30182E+11,3.67686E+11,4354.683627,12299.40046,,,,,5.743156381,0.033450799,,,,,1,4,5,,,,0,0,0,,,,9,,,,,,0,4,0,0,0,4,0,4,18,0
Iraqi Democratic Front,285,1982,1982,1982,0,,,1,Iraq,UM,1,0,0,0,1,0,0,0,0.3689,0.3694,0.4844,312.0478,0,0,-9,NF,0,1,0,0,,10,2.302585093,1,0,1,0,0,0,0,14438309,14.438309,46908434203,,3248.886986,,,,,,5.743156381,0.138520377,,1,0,2,2,0,0,,,,0,0,0,,,,9,,,,,,0,0,0,0,0,0,0,0,8,
Iraqi Democratic Front,285,1983,,1982,1,1983,1983,2,Iraq,UM,1,0,0,0,1,0,0,0,0.3689,0.3694,0.4844,312.0478,0,0,-9,NF,0,1,0,0,,10,2.302585093,1,0,1,0,0,0,0,14825789,14.825789,40775947875,,2750.339147,,,,,,5.743156381,0,,0,0,0,0,0,3,,,,0,0,0,,,,9,,,,,,0,0,0,0,0,0,0,0,7,
